height,allInterlinks,validInterlinks,missingPtrs
1283724,8,36,0
1283725,9,36,0
1283726,10,36,0
1283727,9,36,-1
1283728,8,36,0
1283729,9,36,0
1283730,9,36,0
1283731,9,36,0
1283732,9,36,0
1283733,9,36,0
1283734,10,36,0
1283735,11,36,0
1283736,11,36,0
1283737,11,36,0
1283738,10,36,0
1283739,10,36,0
1283740,11,36,0
1283741,11,36,0
1283742,11,36,0
1283743,9,36,0
1283744,7,36,0
1283745,8,36,0
1283746,8,36,0
1283747,8,36,0
1283748,8,36,0
1283749,8,36,0
1283750,8,36,0
1283751,9,36,0
1283752,9,36,0
1283753,9,36,0
1283754,10,36,0
1283755,10,36,0
1283756,11,36,0
1283757,10,36,0
1283758,10,36,0
1283759,11,36,0
1283760,10,36,0
1283761,9,36,0
1283762,10,36,0
1283763,10,36,0
1283764,10,36,0
1283765,11,36,0
1283766,10,36,0
1283767,10,36,-1
1283768,10,36,0
1283769,11,36,0
1283770,10,36,0
1283771,10,36,-1
1283772,9,36,0
1283773,10,36,0
1283774,10,36,0
1283775,8,36,0
1283776,9,36,0
1283777,9,36,0
1283778,10,36,0
1283779,9,36,0
1283780,10,36,0
1283781,11,36,0
1283782,11,36,0
1283783,9,36,0
1283784,9,36,0
1283785,9,36,0
1283786,10,36,0
1283787,9,36,0
1283788,10,36,0
1283789,10,36,0
1283790,10,36,0
1283791,10,36,-1
1283792,8,36,0
1283793,9,36,0
1283794,10,36,-1
1283795,8,36,0
1283796,9,36,0
1283797,10,36,0
1283798,9,36,0
1283799,9,36,0
1283800,9,36,0
1283801,9,36,0
1283802,10,36,0
1283803,11,36,0
1283804,9,36,0
1283805,10,36,0
1283806,10,36,0
1283807,11,36,0
1283808,11,36,0
1283809,10,36,0
1283810,11,36,0
1283811,11,36,-1
1283812,11,36,0
1283813,11,36,0
1283814,11,36,0
1283815,11,36,0
1283816,11,36,0
1283817,12,36,0
1283818,11,36,0
1283819,11,36,0
1283820,10,36,0
1283821,11,36,0
1283822,11,36,0
1283823,8,36,0
1283824,9,36,0
1283825,9,36,0
1283826,9,36,0
1283827,10,36,0
1283828,10,36,0
1283829,11,36,0
1283830,10,36,0
1283831,9,36,0
1283832,10,36,0
1283833,11,36,0
1283834,12,36,0
1283835,12,36,-1
1283836,10,36,0
1283837,11,36,0
1283838,11,36,0
1283839,12,36,0
1283840,11,36,0
1283841,10,36,0
1283842,10,36,0
1283843,11,36,0
1283844,11,36,0
1283845,9,36,-1
1283846,10,36,0
1283847,11,36,0
1283848,9,36,0
1283849,10,36,0
1283850,10,36,0
1283851,11,36,0
1283852,11,36,0
1283853,12,36,0
1283854,10,36,0
1283855,11,36,0
1283856,10,36,-1
1283857,11,36,0
1283858,11,36,-1
1283859,12,36,0
1283860,11,36,0
1283861,10,36,0
1283862,11,36,-1
1283863,11,36,0
1283864,11,36,0
1283865,11,36,0
1283866,11,36,0
1283867,11,36,0
1283868,11,36,0
1283869,10,36,0
1283870,11,36,-1
1283871,11,36,1
1283872,11,36,0
1283873,11,36,0
1283874,12,36,0
1283875,11,36,0
1283876,12,36,-1
1283877,12,36,0
1283878,12,36,0
1283879,12,36,-1
1283880,9,36,0
1283881,10,36,0
1283882,11,36,0
1283883,10,36,0
1283884,9,36,-1
1283885,10,36,0
1283886,9,36,0
1283887,10,36,0
1283888,10,36,0
1283889,10,36,0
1283890,10,36,0
1283891,11,36,0
1283892,10,36,0
1283893,9,36,0
1283894,10,36,0
1283895,11,36,0
1283896,11,36,-1
1283897,9,36,0
1283898,7,36,0
1283899,8,36,0
1283900,9,36,0
1283901,9,36,0
1283902,9,36,0
1283903,7,36,0
1283904,8,36,0
1283905,9,36,-1
1283906,8,36,0
1283907,9,36,0
1283908,9,36,0
1283909,9,36,0
1283910,9,36,0
1283911,10,36,0
1283912,9,36,0
1283913,10,36,0
1283914,8,36,0
1283915,9,36,0
1283916,10,36,0
1283917,10,36,0
1283918,10,36,0
1283919,10,36,0
1283920,10,36,0
1283921,10,36,0
1283922,8,36,0
1283923,9,36,-1
1283924,9,36,1
1283925,9,36,0
1283926,10,36,0
1283927,10,36,0
1283928,11,36,0
1283929,11,36,0
1283930,8,36,0
1283931,9,36,0
1283932,9,36,0
1283933,9,36,0
1283934,9,36,0
1283935,10,36,0
1283936,9,36,-1
1283937,9,36,0
1283938,9,36,-1
1283939,9,36,0
1283940,10,36,0
1283941,10,36,0
1283942,9,36,0
1283943,10,36,0
1283944,9,36,0
1283945,10,36,0
1283946,9,36,0
1283947,8,36,0
1283948,9,36,0
1283949,9,36,0
1283950,9,36,0
1283951,9,36,0
1283952,7,36,0
1283953,8,36,0
1283954,9,36,0
1283955,9,36,0
1283956,8,36,0
1283957,9,36,0
1283958,3,36,0
1283959,4,36,0
1283960,4,36,0
1283961,5,36,0
1283962,4,36,0
1283963,4,36,0
1283964,5,36,0
1283965,5,36,0
1283966,4,36,0
1283967,5,36,0
1283968,5,36,0
1283969,6,36,0
1283970,6,36,0
1283971,6,36,0
1283972,5,36,0
1283973,6,36,0
1283974,5,36,0
1283975,6,36,0
1283976,6,36,0
1283977,5,36,0
1283978,4,36,0
1283979,5,36,0
1283980,5,36,0
1283981,6,36,0
1283982,6,36,0
1283983,5,36,0
1283984,6,36,0
1283985,6,36,-1
1283986,6,36,0
1283987,6,36,0
1283988,5,36,0
1283989,6,36,0
1283990,6,36,0
1283991,7,36,0
1283992,5,36,0
1283993,6,36,0
1283994,6,36,0
1283995,6,36,0
1283996,6,36,0
1283997,7,36,0
1283998,7,36,0
1283999,7,36,0
1284000,8,36,0
1284001,8,36,0
1284002,6,36,0
1284003,7,36,-1
1284004,7,36,0
1284005,5,36,0
1284006,6,36,0
1284007,7,36,0
1284008,6,36,0
1284009,7,36,0
1284010,7,36,0
1284011,7,36,0
1284012,6,36,0
1284013,7,36,0
1284014,8,36,0
1284015,7,36,0
1284016,7,36,0
1284017,8,36,0
1284018,8,36,0
1284019,9,36,0
1284020,8,36,0
1284021,7,36,-1
1284022,6,36,0
1284023,6,36,0
1284024,5,36,0
1284025,6,36,0
1284026,6,36,-1
1284027,6,36,0
1284028,7,36,0
1284029,7,36,0
1284030,4,36,0
1284031,4,36,0
1284032,5,36,0
1284033,5,36,0
1284034,6,36,0
1284035,6,36,0
1284036,7,36,0
1284037,6,36,0
1284038,6,36,-1
1284039,6,36,0
1284040,6,36,0
1284041,5,36,0
1284042,5,36,0
1284043,5,36,0
1284044,5,36,0
1284045,6,36,0
1284046,6,36,0
1284047,6,36,0
1284048,5,36,0
1284049,6,36,0
1284050,6,36,0
1284051,7,36,0
1284052,6,36,-1
1284053,7,36,0
1284054,7,36,0
1284055,7,36,0
1284056,7,36,0
1284057,8,36,0
1284058,7,36,0
1284059,7,36,0
1284060,7,36,0
1284061,8,36,0
1284062,6,36,-1
1284063,6,36,0
1284064,5,36,0
1284065,6,36,0
1284066,7,36,0
1284067,6,36,0
1284068,7,36,0
1284069,7,36,0
1284070,6,36,-1
1284071,7,36,0
1284072,7,36,0
1284073,7,36,-1
1284074,7,36,0
1284075,8,36,0
1284076,7,36,0
1284077,8,36,0
1284078,8,36,0
1284079,9,36,-1
1284080,7,36,0
1284081,8,36,0
1284082,8,36,0
1284083,8,36,0
1284084,9,36,-1
1284085,8,36,0
1284086,8,36,0
1284087,8,36,0
1284088,9,36,0
1284089,8,36,0
1284090,9,36,0
1284091,9,36,0
1284092,10,36,0
1284093,6,36,0
1284094,7,36,0
1284095,8,36,0
1284096,6,36,0
1284097,7,36,-1
1284098,8,36,0
1284099,8,36,0
1284100,9,36,0
1284101,10,36,0
1284102,6,36,0
1284103,7,36,0
1284104,8,36,0
1284105,7,36,0
1284106,4,36,0
1284107,5,36,0
1284108,6,36,0
1284109,6,36,0
1284110,6,36,0
1284111,6,36,0
1284112,7,36,0
1284113,6,36,0
1284114,7,36,0
1284115,6,36,0
1284116,6,36,0
1284117,6,36,0
1284118,5,36,-1
1284119,6,36,0
1284120,7,36,0
1284121,6,36,-1
1284122,6,36,0
1284123,6,36,0
1284124,6,36,0
1284125,6,36,0
1284126,7,36,0
1284127,6,36,0
1284128,7,36,0
1284129,8,36,0
1284130,8,36,0
1284131,8,36,0
1284132,4,36,0
1284133,5,36,0
1284134,6,36,0
1284135,5,36,0
1284136,5,36,0
1284137,6,36,0
1284138,7,36,0
1284139,7,36,0
1284140,8,36,-1
1284141,7,36,1
1284142,7,36,1
1284143,5,36,0
1284144,6,36,0
1284145,6,36,0
1284146,7,36,0
1284147,5,36,0
1284148,6,36,0
1284149,5,36,0
1284150,6,36,0
1284151,6,36,0
1284152,6,36,0
1284153,7,36,-1
1284154,6,36,0
1284155,6,36,-1
1284156,7,36,0
1284157,7,36,0
1284158,8,36,-1
1284159,6,36,0
1284160,7,36,0
1284161,8,36,0
1284162,9,36,0
1284163,7,36,0
1284164,7,36,0
1284165,7,36,0
1284166,8,36,0
1284167,8,36,0
1284168,8,36,0
1284169,8,36,0
1284170,8,36,0
1284171,9,36,0
1284172,7,36,0
1284173,8,36,-1
1284174,6,36,0
1284175,7,36,0
1284176,7,36,0
1284177,8,36,0
1284178,6,36,0
1284179,6,36,0
1284180,7,36,0
1284181,7,36,0
1284182,8,36,0
1284183,8,36,-1
1284184,8,36,0
1284185,9,36,0
1284186,5,36,0
1284187,6,36,0
1284188,7,36,0
1284189,5,36,0
1284190,6,36,0
1284191,6,36,0
1284192,6,36,0
1284193,7,36,0
1284194,6,36,0
1284195,6,36,0
1284196,6,36,0
1284197,7,36,0
1284198,7,36,0
1284199,7,36,0
1284200,6,36,0
1284201,6,36,0
1284202,7,36,0
1284203,7,36,0
1284204,8,36,0
1284205,7,36,0
1284206,7,36,0
1284207,8,36,0
1284208,7,36,-1
1284209,8,36,0
1284210,7,36,0
1284211,7,36,0
1284212,4,36,0
1284213,5,36,0
1284214,5,36,0
1284215,5,36,0
1284216,6,36,0
1284217,5,36,0
1284218,6,36,0
1284219,6,36,0
1284220,6,36,0
1284221,6,36,0
1284222,7,36,0
1284223,7,36,0
1284224,6,36,0
1284225,6,36,0
1284226,7,36,0
1284227,6,36,0
1284228,7,36,0
1284229,7,36,0
1284230,7,36,0
1284231,6,36,0
1284232,6,36,0
1284233,5,36,0
1284234,5,36,0
1284235,6,36,0
1284236,7,36,0
1284237,8,36,0
1284238,7,36,0
1284239,8,36,0
1284240,6,36,0
1284241,7,36,0
1284242,7,36,-1
1284243,6,36,0
1284244,7,36,0
1284245,8,36,0
1284246,5,36,0
1284247,5,36,0
1284248,6,36,0
1284249,6,36,-1
1284250,6,36,0
1284251,7,36,0
1284252,7,36,0
1284253,7,36,0
1284254,5,36,0
1284255,6,36,0
1284256,7,36,0
1284257,6,36,0
1284258,7,36,0
1284259,7,36,-1
1284260,6,36,0
1284261,6,36,0
1284262,7,36,0
1284263,6,36,0
1284264,6,36,0
1284265,4,36,-1
1284266,5,36,0
1284267,5,36,0
1284268,6,36,-1
1284269,5,36,0
1284270,6,36,0
1284271,5,36,0
1284272,6,36,0
1284273,7,36,0
1284274,6,36,0
1284275,7,36,0
1284276,7,36,0
1284277,7,36,-1
1284278,7,36,0
1284279,7,36,0
1284280,7,36,-1
1284281,7,36,0
1284282,4,36,0
1284283,5,36,0
1284284,5,36,0
1284285,5,36,0
1284286,6,36,0
1284287,6,36,-1
1284288,7,36,0
1284289,8,36,0
1284290,8,36,0
1284291,7,36,-1
1284292,6,36,0
1284293,4,36,0
1284294,5,36,-1
1284295,5,36,0
1284296,4,36,0
1284297,5,36,-1
1284298,6,36,0
1284299,5,36,0
1284300,6,36,0
1284301,6,36,0
1284302,6,36,0
1284303,6,36,0
1284304,6,36,0
1284305,7,36,0
1284306,8,36,0
1284307,9,36,0
1284308,9,36,0
1284309,8,36,0
1284310,8,36,0
1284311,7,36,0
1284312,8,36,0
1284313,9,36,0
1284314,9,36,0
1284315,8,36,0
1284316,8,36,-1
1284317,6,36,0
1284318,7,36,0
1284319,7,36,0
1284320,7,36,0
1284321,7,36,0
1284322,7,36,0
1284323,8,36,0
1284324,7,36,0
1284325,8,36,0
1284326,8,36,0
1284327,9,36,0
1284328,10,36,0
1284329,10,36,0
1284330,9,36,0
1284331,10,36,0
1284332,9,36,0
1284333,10,36,0
1284334,8,36,0
1284335,8,36,0
1284336,7,36,0
1284337,8,36,0
1284338,8,36,0
1284339,9,36,0
1284340,7,36,0
1284341,8,36,0
1284342,9,36,-1
1284343,7,36,0
1284344,6,36,0
1284345,7,36,0
1284346,8,36,0
1284347,7,36,-1
1284348,7,36,0
1284349,8,36,0
1284350,8,36,0
1284351,9,36,0
1284352,8,36,0
1284353,9,36,0
1284354,10,36,-1
1284355,11,36,0
1284356,10,36,0
1284357,10,36,0
1284358,10,36,0
1284359,10,36,0
1284360,10,36,0
1284361,9,36,0
1284362,10,36,0
1284363,10,36,0
1284364,10,36,0
1284365,8,36,0
1284366,8,36,0
1284367,9,36,0
1284368,10,36,0
1284369,6,36,0
1284370,7,36,0
1284371,8,36,0
1284372,9,36,0
1284373,8,36,0
1284374,9,36,0
1284375,8,36,0
1284376,9,36,-1
1284377,6,36,0
1284378,7,36,0
1284379,8,36,0
1284380,7,36,0
1284381,7,36,-1
1284382,8,36,0
1284383,9,36,0
1284384,10,36,0
1284385,8,36,0
1284386,9,36,0
1284387,8,36,0
1284388,9,36,0
1284389,9,36,0
1284390,9,36,0
1284391,9,36,0
1284392,9,36,0
1284393,7,36,0
1284394,8,36,0
1284395,8,36,-1
1284396,9,36,0
1284397,9,36,0
1284398,8,36,0
1284399,9,36,0
1284400,9,36,0
1284401,9,36,0
1284402,8,36,0
1284403,9,36,0
1284404,8,36,-1
1284405,9,36,0
1284406,9,36,0
1284407,7,36,0
1284408,8,36,0
1284409,9,36,0
1284410,9,36,0
1284411,8,36,0
1284412,7,36,0
1284413,8,36,0
1284414,8,36,0
1284415,9,36,0
1284416,9,36,0
1284417,9,36,0
1284418,10,36,0
1284419,10,36,0
1284420,9,36,0
1284421,9,36,0
1284422,7,36,-1
1284423,8,36,1
1284424,8,36,0
1284425,5,36,0
1284426,6,36,-1
1284427,7,36,0
1284428,7,36,0
1284429,8,36,0
1284430,8,36,0
1284431,7,36,0
1284432,7,36,-1
1284433,7,36,0
1284434,8,36,0
1284435,7,36,0
1284436,7,36,0
1284437,6,36,0
1284438,7,36,0
1284439,7,36,0
1284440,6,36,0
1284441,7,36,0
1284442,8,36,0
1284443,7,36,0
1284444,8,36,0
1284445,6,36,-1
1284446,7,36,0
1284447,7,36,0
1284448,7,36,0
1284449,8,36,0
1284450,6,36,0
1284451,7,36,-1
1284452,7,36,0
1284453,7,36,0
1284454,7,36,0
1284455,7,36,0
1284456,7,36,0
1284457,7,36,0
1284458,8,36,0
1284459,8,36,0
1284460,8,36,0
1284461,9,36,0
1284462,9,36,0
1284463,9,36,0
1284464,9,36,0
1284465,9,36,0
1284466,9,36,0
1284467,8,36,0
1284468,9,36,0
1284469,10,36,0
1284470,10,36,-1
1284471,10,36,0
1284472,10,36,0
1284473,7,36,0
1284474,8,36,0
1284475,8,36,0
1284476,8,36,0
1284477,6,36,0
1284478,7,36,0
1284479,8,36,-1
1284480,7,36,0
1284481,8,36,0
1284482,8,36,0
1284483,6,36,0
1284484,7,36,0
1284485,8,36,0
1284486,7,36,0
1284487,7,36,0
1284488,8,36,0
1284489,9,36,0
1284490,8,36,0
1284491,7,36,0
1284492,7,36,0
1284493,7,36,0
1284494,7,36,-1
1284495,8,36,1
1284496,8,36,0
1284497,9,36,0
1284498,9,36,0
1284499,9,36,0
1284500,10,36,-1
1284501,9,36,0
1284502,6,36,0
1284503,7,36,0
1284504,8,36,0
1284505,9,36,0
1284506,8,36,0
1284507,8,36,0
1284508,7,36,0
1284509,8,36,0
1284510,8,36,0
1284511,8,36,0
1284512,7,36,-1
1284513,8,36,0
1284514,9,36,0
1284515,9,36,0
1284516,8,36,0
1284517,8,36,0
1284518,7,36,-1
1284519,8,36,0
1284520,8,36,0
1284521,8,36,0
1284522,8,36,0
1284523,9,36,0
1284524,9,36,0
1284525,9,36,0
1284526,9,36,-1
1284527,9,36,0
1284528,9,36,0
1284529,9,36,0
1284530,10,36,0
1284531,10,36,0
1284532,6,36,0
1284533,7,36,0
1284534,7,36,0
1284535,8,36,-1
1284536,7,36,0
1284537,8,36,0
1284538,8,36,0
1284539,8,36,0
1284540,8,36,0
1284541,3,36,0
1284542,4,36,0
1284543,5,36,0
1284544,5,36,0
1284545,6,36,0
1284546,7,36,-1
1284547,7,36,0
1284548,6,36,0
1284549,6,36,0
1284550,6,36,0
1284551,7,36,0
1284552,6,36,0
1284553,6,36,0
1284554,7,36,0
1284555,6,36,0
1284556,6,36,0
1284557,7,36,0
1284558,7,36,-1
1284559,7,36,0
1284560,7,36,0
1284561,6,36,0
1284562,6,36,-1
1284563,5,36,0
1284564,6,36,0
1284565,6,36,0
1284566,6,36,0
1284567,7,36,0
1284568,7,36,0
1284569,7,36,0
1284570,8,36,0
1284571,7,36,0
1284572,5,36,0
1284573,6,36,0
1284574,5,36,0
1284575,6,36,0
1284576,7,36,0
1284577,6,36,0
1284578,7,36,0
1284579,8,36,0
1284580,8,36,0
1284581,8,36,0
1284582,8,36,0
1284583,6,36,0
1284584,6,36,0
1284585,7,36,0
1284586,8,36,0
1284587,5,36,0
1284588,6,36,0
1284589,6,36,0
1284590,6,36,0
1284591,6,36,0
1284592,7,36,0
1284593,7,36,0
1284594,7,36,0
1284595,7,36,0
1284596,6,36,0
1284597,6,36,0
1284598,7,36,0
1284599,5,36,0
1284600,6,36,0
1284601,6,36,0
1284602,7,36,0
1284603,7,36,0
1284604,8,36,-1
1284605,6,36,0
1284606,5,36,0
1284607,6,36,0
1284608,6,36,0
1284609,7,36,0
1284610,7,36,0
1284611,6,36,0
1284612,6,36,0
1284613,7,36,0
1284614,8,36,0
1284615,7,36,0
1284616,7,36,0
1284617,5,36,0
1284618,6,36,0
1284619,6,36,0
1284620,6,36,0
1284621,7,36,0
1284622,4,36,0
1284623,5,36,-1
1284624,5,36,0
1284625,6,36,0
1284626,7,36,0
1284627,6,36,0
1284628,5,36,0
1284629,6,36,-1
1284630,5,36,0
1284631,6,36,0
1284632,6,36,0
1284633,7,36,0
1284634,6,36,0
1284635,7,36,-1
1284636,7,36,1
1284637,6,36,0
1284638,7,36,0
1284639,7,36,0
1284640,6,36,0
1284641,7,36,0
1284642,8,36,0
1284643,8,36,0
1284644,7,36,0
1284645,8,36,0
1284646,6,36,0
1284647,7,36,0
1284648,8,36,0
1284649,8,36,0
1284650,9,36,0
1284651,8,36,0
1284652,7,36,0
1284653,7,36,0
1284654,8,36,0
1284655,7,36,0
1284656,5,36,0
1284657,6,36,0
1284658,7,36,0
1284659,6,36,0
1284660,6,36,0
1284661,6,36,0
1284662,7,36,-1
1284663,5,36,0
1284664,6,36,0
1284665,6,36,0
1284666,7,36,0
1284667,7,36,0
1284668,8,36,0
1284669,7,36,0
1284670,8,36,0
1284671,8,36,0
1284672,8,36,0
1284673,8,36,0
1284674,8,36,0
1284675,9,36,-1
1284676,8,36,0
1284677,8,36,0
1284678,9,36,0
1284679,9,36,0
1284680,10,36,0
1284681,8,36,0
1284682,7,36,0
1284683,8,36,0
1284684,8,36,0
1284685,8,36,0
1284686,8,36,0
1284687,8,36,0
1284688,9,36,0
1284689,8,36,0
1284690,6,36,0
1284691,7,36,0
1284692,7,36,0
1284693,8,36,0
1284694,9,36,0
1284695,7,36,0
1284696,7,36,0
1284697,8,36,0
1284698,8,36,0
1284699,5,36,0
1284700,5,36,0
1284701,6,36,0
1284702,7,36,0
1284703,7,36,0
1284704,7,36,0
1284705,5,36,0
1284706,6,36,0
1284707,6,36,0
1284708,6,36,0
1284709,6,36,0
1284710,7,36,0
1284711,7,36,0
1284712,8,36,0
1284713,7,36,0
1284714,7,36,0
1284715,7,36,0
1284716,7,36,0
1284717,7,36,0
1284718,6,36,0
1284719,7,36,0
1284720,8,36,0
1284721,7,36,0
1284722,7,36,0
1284723,8,36,0
1284724,6,36,-1
1284725,7,36,0
1284726,7,36,0
1284727,7,36,0
1284728,6,36,0
1284729,7,36,0
1284730,7,36,0
1284731,8,36,0
1284732,7,36,0
1284733,8,36,0
1284734,7,36,0
1284735,8,36,0
1284736,8,36,0
1284737,8,36,0
1284738,8,36,0
1284739,7,36,0
1284740,8,36,0
1284741,8,36,0
1284742,6,36,0
1284743,7,36,0
1284744,7,36,0
1284745,7,36,0
1284746,6,36,0
1284747,7,36,-1
1284748,8,36,0
1284749,8,36,0
1284750,8,36,0
1284751,7,36,0
1284752,8,36,0
1284753,8,36,0
1284754,8,36,0
1284755,9,36,0
1284756,7,36,0
1284757,8,36,0
1284758,7,36,0
1284759,8,36,0
1284760,8,36,0
1284761,9,36,0
1284762,8,36,0
1284763,8,36,0
1284764,9,36,0
1284765,10,36,0
1284766,10,36,0
1284767,8,36,0
1284768,9,36,0
1284769,10,36,0
1284770,9,36,0
1284771,9,36,0
1284772,9,36,0
1284773,9,36,0
1284774,8,36,0
1284775,9,36,0
1284776,9,36,0
1284777,9,36,0
1284778,9,36,0
1284779,10,36,0
1284780,9,36,0
1284781,9,36,-1
1284782,3,36,0
1284783,4,36,0
1284784,4,36,0
1284785,5,36,0
1284786,5,36,0
1284787,5,36,0
1284788,6,36,0
1284789,4,36,0
1284790,5,36,0
1284791,5,36,0
1284792,6,36,0
1284793,6,36,0
1284794,7,36,0
1284795,5,36,0
1284796,5,36,0
1284797,5,36,0
1284798,6,36,-1
1284799,5,36,0
1284800,6,36,0
1284801,6,36,0
1284802,6,36,0
1284803,6,36,0
1284804,5,36,0
1284805,6,36,-1
1284806,4,36,0
1284807,4,36,0
1284808,4,36,0
1284809,5,36,0
1284810,5,36,0
1284811,5,36,0
1284812,4,36,0
1284813,5,36,0
1284814,5,36,-1
1284815,5,36,0
1284816,6,36,0
1284817,5,36,0
1284818,5,36,0
1284819,5,36,0
1284820,6,36,0
1284821,6,36,0
1284822,6,36,-1
1284823,5,36,0
1284824,5,36,0
1284825,6,36,0
1284826,6,36,0
1284827,7,36,0
1284828,4,36,0
1284829,5,36,0
1284830,4,36,0
1284831,5,36,0
1284832,5,36,0
1284833,6,36,0
1284834,6,36,0
1284835,6,36,0
1284836,6,36,0
1284837,5,36,-1
1284838,6,36,1
1284839,5,36,0
1284840,6,36,-1
1284841,6,36,0
1284842,7,36,0
1284843,7,36,0
1284844,5,36,0
1284845,6,36,0
1284846,5,36,0
1284847,6,36,0
1284848,6,36,-1
1284849,6,36,0
1284850,6,36,0
1284851,5,36,-1
1284852,6,36,0
1284853,6,36,0
1284854,7,36,0
1284855,7,36,0
1284856,8,36,0
1284857,9,36,0
1284858,9,36,0
1284859,8,36,0
1284860,9,36,0
1284861,9,36,0
1284862,9,36,0
1284863,8,36,0
1284864,5,36,0
1284865,6,36,0
1284866,6,36,0
1284867,7,36,0
1284868,6,36,0
1284869,6,36,0
1284870,6,36,0
1284871,6,36,0
1284872,7,36,0
1284873,7,36,-1
1284874,7,36,0
1284875,7,36,0
1284876,8,36,0
1284877,8,36,0
1284878,8,36,0
1284879,8,36,0
1284880,9,36,0
1284881,8,36,0
1284882,8,36,0
1284883,6,36,0
1284884,7,36,0
1284885,7,36,0
1284886,7,36,0
1284887,7,36,0
1284888,5,36,0
1284889,6,36,0
1284890,7,36,0
1284891,7,36,0
1284892,8,36,0
1284893,6,36,0
1284894,6,36,0
1284895,6,36,0
1284896,6,36,0
1284897,6,36,0
1284898,7,36,0
1284899,6,36,0
1284900,7,36,0
1284901,7,36,0
1284902,8,36,0
1284903,6,36,0
1284904,6,36,0
1284905,7,36,0
1284906,7,36,0
1284907,5,36,0
1284908,6,36,0
1284909,6,36,0
1284910,7,36,0
1284911,6,36,0
1284912,6,36,0
1284913,6,36,0
1284914,6,36,0
1284915,6,36,-1
1284916,6,36,0
1284917,7,36,0
1284918,6,36,0
1284919,7,36,0
1284920,7,36,0
1284921,8,36,0
1284922,9,36,0
1284923,7,36,0
1284924,7,36,0
1284925,7,36,0
1284926,4,36,0
1284927,5,36,0
1284928,5,36,0
1284929,5,36,0
1284930,6,36,0
1284931,6,36,0
1284932,5,36,0
1284933,6,36,0
1284934,6,36,0
1284935,5,36,0
1284936,6,36,0
1284937,5,36,0
1284938,6,36,0
1284939,6,36,0
1284940,6,36,0
1284941,5,36,0
1284942,6,36,0
1284943,6,36,0
1284944,6,36,0
1284945,7,36,0
1284946,6,36,0
1284947,7,36,0
1284948,7,36,0
1284949,5,36,0
1284950,6,36,0
1284951,5,36,0
1284952,6,36,-1
1284953,7,36,0
1284954,8,36,-1
1284955,4,36,-1
1284956,5,36,0
1284957,5,36,0
1284958,5,36,0
1284959,6,36,0
1284960,5,36,0
1284961,6,36,0
1284962,7,36,0
1284963,5,36,0
1284964,6,36,0
1284965,5,36,0
1284966,6,36,-1
1284967,7,36,0
1284968,5,36,0
1284969,6,36,0
1284970,6,36,0
1284971,6,36,0
1284972,6,36,0
1284973,6,36,0
1284974,6,36,0
1284975,6,36,0
1284976,7,36,0
1284977,7,36,0
1284978,8,36,0
1284979,7,36,0
1284980,7,36,0
1284981,7,36,0
1284982,7,36,0
1284983,6,36,0
1284984,6,36,0
1284985,6,36,0
1284986,7,36,0
1284987,7,36,0
1284988,7,36,0
1284989,8,36,0
1284990,7,36,0
1284991,8,36,0
1284992,7,36,0
1284993,8,36,0
1284994,9,36,-1
1284995,8,36,-1
1284996,8,36,0
1284997,7,36,0
1284998,8,36,0
1284999,7,36,-1
1285000,5,36,0
1285001,6,36,0
1285002,6,36,0
1285003,7,36,0
1285004,7,36,0
1285005,8,36,0
1285006,5,36,0
1285007,6,36,0
1285008,7,36,0
1285009,7,36,-1
1285010,7,36,0
1285011,8,36,0
1285012,8,36,0
1285013,7,36,0
1285014,8,36,0
1285015,7,36,0
1285016,7,36,0
1285017,6,36,0
1285018,7,36,0
1285019,8,36,0
1285020,7,36,0
1285021,8,36,0
1285022,8,36,0
1285023,9,36,0
1285024,8,36,-1
1285025,6,36,0
1285026,7,36,0
1285027,7,36,0
1285028,7,36,0
1285029,8,36,-1
1285030,8,36,0
1285031,9,36,0
1285032,8,36,0
1285033,9,36,0
1285034,7,36,0
1285035,8,36,0
1285036,8,36,0
1285037,8,36,0
1285038,7,36,0
1285039,8,36,0
1285040,8,36,0
1285041,7,36,0
1285042,8,36,0
1285043,7,36,0
1285044,8,36,0
1285045,6,36,0
1285046,4,36,0
1285047,5,36,0
1285048,5,36,0
1285049,6,36,0
1285050,6,36,0
1285051,7,36,0
1285052,7,36,0
1285053,8,36,0
1285054,6,36,0
1285055,7,36,0
1285056,5,36,0
1285057,6,36,0
1285058,6,36,0
1285059,7,36,0
1285060,6,36,0
1285061,7,36,0
1285062,7,36,0
1285063,8,36,0
1285064,9,36,0
1285065,6,36,0
1285066,7,36,0
1285067,7,36,0
1285068,7,36,0
1285069,8,36,0
1285070,7,36,0
1285071,8,36,0
1285072,8,36,0
1285073,9,36,0
1285074,10,36,-1
1285075,8,36,0
1285076,9,36,0
1285077,7,36,0
1285078,8,36,0
1285079,8,36,0
1285080,9,36,0
1285081,9,36,0
1285082,9,36,0
1285083,10,36,0
1285084,9,36,0
1285085,10,36,0
1285086,10,36,0
1285087,9,36,0
1285088,9,36,0
1285089,9,36,0
1285090,8,36,0
1285091,7,36,0
1285092,8,36,0
1285093,8,36,0
1285094,8,36,0
1285095,8,36,0
1285096,8,36,0
1285097,6,36,0
1285098,7,36,0
1285099,7,36,0
1285100,6,36,0
1285101,7,36,0
1285102,7,36,0
1285103,7,36,-1
1285104,8,36,0
1285105,8,36,0
1285106,8,36,0
1285107,9,36,0
1285108,9,36,0
1285109,7,36,-1
